CODCALLE,TEXTO,CAPACIDAD,UTM_X,UTM_Y,NOTAS,TIPO
10433,CALLE PUNTA DE TENO,3200.0,371942.07544,3145667.30309,,Solidos
10301,CALLE PUNTA DE ANAGA,3200.0,371990.097412,3145572.25133,,Solidos
10301,CALLE PUNTA DE ANAGA,3200.0,371983.065906,3145590.23858,,Solidos
10301,CALLE PUNTA DE ANAGA,3200.0,371951.997335,3145558.956,,Solidos
10301,CALLE PUNTA DE ANAGA,3200.0,371912.309755,3145504.18714,,Solidos
10312,CALLE PUNTA DE RASCA,3200.0,371689.542344,3145459.99673,,Solidos
59002,CALLE EL SIROCO,3200.0,371649.05714,3145348.53098,,Solidos
10433,CALLE PUNTA DE TENO,3200.0,371700.083411,3145354.56151,,Solidos
10433,CALLE PUNTA DE TENO,3200.0,371591.73489,3145197.78604,,Solidos
10301,CALLE PUNTA DE ANAGA,3200.0,371567.340384,3145039.64051,,Solidos
10301,CALLE PUNTA DE ANAGA,3200.0,371599.566989,3145082.76667,,Solidos
10301,CALLE PUNTA DE ANAGA,3200.0,371658.920732,3145165.80011,,Solidos
10301,CALLE PUNTA DE ANAGA,3200.0,371768.234362,3145311.37573,,Solidos
10301,CALLE PUNTA DE ANAGA,3200.0,371818.709421,3145379.02633,,Solidos
10301,CALLE PUNTA DE ANAGA,3200.0,371855.16363,3145425.29513,,Solidos
56603,CALLE CHIRAMA,3200.0,371945.336371,3145460.02771,,Solidos
58401,CALLE CHACERQUEN,3200.0,371930.945804,3145343.22618,,Solidos
58401,CALLE CHACERQUEN,3200.0,372069.16162,3145353.26812,,Solidos
58401,CALLE CHACERQUEN,3200.0,372146.949276,3145361.20564,,Solidos
56804,CALLE ATAMAN,3200.0,371892.948766,3145338.18684,,Solidos
56804,CALLE ATAMAN,3200.0,371900.537426,3145251.64534,,Solidos
56804,CALLE ATAMAN,3200.0,371908.558261,3145171.0654,,Solidos
58207,CALLE TANO,3200.0,371947.717626,3145192.9303,,Solidos
58207,CALLE TANO,3200.0,372039.395935,3145202.05845,,Solidos
10020,CALLE PUNTA DE LA VISTA,3200.0,372188.753527,3145446.26935,,Solidos
56007,CALLE GUAYRE,3200.0,372209.258776,3145203.64595,,Solidos
10744,CALLE TAMARAN,3200.0,372168.777445,3145107.60201,,Solidos
54612,CALLE COLUMBRETE,3200.0,372118.771094,3144991.3174,,Solidos
52814,CALLE SALTO DEL ANGEL,3200.0,372099.721056,3144885.35156,,Solidos
52853,CTRA SANTA MARIA DEL MAR,3200.0,372049.714706,3144869.07965,,Solidos
52853,CTRA SANTA MARIA DEL MAR,3200.0,371936.605104,3144996.09507,,Solidos
52853,CTRA SANTA MARIA DEL MAR,3200.0,371796.904823,3145172.29276,,Solidos
52853,CTRA SANTA MARIA DEL MAR,3200.0,371709.592148,3145027.82997,,Solidos
10320,CALLE LA CORUJA,3200.0,372328.321515,3144824.23269,,Solidos
10570,AVDA PRINCIPAL AÑAZA,3200.0,372398.568531,3144805.57952,,Solidos
10570,AVDA PRINCIPAL AÑAZA,3200.0,372424.83647,3144720.85012,,Solidos
10570,AVDA PRINCIPAL AÑAZA,3200.0,372406.506047,3144720.25123,,Solidos
10570,AVDA PRINCIPAL AÑAZA,3200.0,372444.070259,3144653.26726,,Solidos
10570,AVDA PRINCIPAL AÑAZA,3200.0,372452.54364,3144569.04155,,Solidos
10570,AVDA PRINCIPAL AÑAZA,3200.0,372497.78748,3144472.20386,,Solidos
10570,AVDA PRINCIPAL AÑAZA,3200.0,373004.597873,3144707.5512,,Solidos
10570,AVDA PRINCIPAL AÑAZA,3200.0,373036.119987,3144835.20009,,Solidos
10570,AVDA PRINCIPAL AÑAZA,2400.0,373051.206747,3144970.4702,,Solidos
10570,AVDA PRINCIPAL AÑAZA,3200.0,372935.93836,3145145.30521,,Solidos
10570,AVDA PRINCIPAL AÑAZA,3200.0,372737.103586,3145227.4585,,Solidos
10570,AVDA PRINCIPAL AÑAZA,3200.0,372386.662257,3144936.15166,,Solidos
11199,"CALLE NANINO, PROLONGACION",800.0,373095.085555,3144819.0733,,Solidos
20774,CALLE LUIS BRAILLE,3200.0,372924.766263,3144747.52271,,Solidos
10344,CALLE SANTA MARIA DE AÑAZA,3200.0,372829.575647,3144936.15166,,Solidos
57877,CALLE DECANO CONSULAR JESUS RAMOS GONZALEZ,3200.0,372870.850729,3144782.5304,,Solidos
57877,CALLE DECANO CONSULAR JESUS RAMOS GONZALEZ,3200.0,372841.085045,3144748.03253,,Solidos
57877,CALLE DECANO CONSULAR JESUS RAMOS GONZALEZ,3200.0,372819.256876,3144661.51361,,Solidos
57877,CALLE DECANO CONSULAR JESUS RAMOS GONZALEZ,3200.0,372637.090885,3144590.07597,,Solidos
57877,CALLE DECANO CONSULAR JESUS RAMOS GONZALEZ,3200.0,372558.509477,3144555.54777,,Solidos
57877,CALLE DECANO CONSULAR JESUS RAMOS GONZALEZ,3200.0,372502.54999,3144538.87899,,Solidos
10559,RBLA AÑAZA,3200.0,372534.300054,3144707.5512,,Solidos
10559,RBLA AÑAZA,3200.0,372544.495048,3144734.76948,,Solidos
10559,RBLA AÑAZA,3200.0,372657.763598,3144747.83134,,Solidos
10178,RBLA BENTACAYSE,3200.0,372652.972476,3144897.3617,,Solidos
10178,RBLA BENTACAYSE,3200.0,372604.696853,3144972.40402,,Solidos
10540,CALLE LOS CALADOS,3200.0,372452.146764,3145012.35181,,Solidos
10320,CALLE LA CORUJA,3200.0,372526.892855,3144886.4895,,Solidos
10559,RBLA AÑAZA,3200.0,372824.858685,3145086.0499,,Solidos
10559,RBLA AÑAZA,3200.0,372793.459949,3145080.61445,,Solidos
10559,RBLA AÑAZA,3200.0,372822.784083,3145205.08376,,Solidos
83066,BRANC LOS POCITOS,3200.0,372441.034241,3144385.28806,,Solidos
10693,CALLE TIMABA,3200.0,372374.918727,3144386.08181,,Solidos
10519,CALLE ABORA,3200.0,372322.044511,3144192.18813,,Solidos
10519,CALLE ABORA,3200.0,372331.557656,3144146.14334,,Solidos
10679,CALLE DORAMAS,3200.0,372465.808165,3144128.48061,,Solidos
10509,CALLE ACHAMAN,3200.0,372373.823648,3144059.23464,,Solidos
10519,CALLE ABORA,3200.0,372174.465998,3143892.10373,,Solidos
10519,CALLE ABORA,3200.0,372069.823079,3143919.35587,,Solidos
10530,CALLE MOREIBA,3200.0,372088.07093,3143986.53877,,Solidos
10530,CALLE MOREIBA,3200.0,372140.334679,3144137.76985,,Solidos
10660,CALLE GABINO JIMENEZ,3200.0,372181.09923,3144242.72078,,Solidos
57282,CALLE ACORAN,3200.0,372161.536501,3144227.04211,,Solidos
10541,CALLE CATAIXA,3200.0,371991.123832,3144017.12917,,Solidos
10519,CALLE ABORA,3200.0,371953.881052,3143929.48483,,Solidos
10747,CALLE IBAUTE,3200.0,371725.650512,3144029.4892,,Solidos
10581,CALLE ADONAI,3200.0,371556.29124,3143891.72367,,Solidos
50711,CTRA DEL SOBRADILLO,3200.0,371329.758806,3146718.29421,,Solidos
50711,CTRA DEL SOBRADILLO,3200.0,371120.208386,3146792.90686,,Solidos
10433,CALLE PUNTA DE TENO,3200.0,371737.947491,3145403.80902,,Solidos
58401,CALLE CHACERQUEN,3200.0,372029.490899,3145349.31699,,Solidos
40337,CALLE DIQUE,3200.0,383270.366073,3153548.55438,,Solidos
40337,CALLE DIQUE,3200.0,383321.050143,3153583.7069,,Solidos
40337,CALLE DIQUE,3200.0,383405.313913,3153643.17636,,Solidos
01067,CALLE ACCESO CASTILLO SAN ANDRES,3200.0,383459.853513,3153733.41507,,Solidos
53172,CTRA SAN ANDRES-TAGANANA,2400.0,383262.530705,3153652.44205,,Solidos
53172,CTRA SAN ANDRES-TAGANANA,2400.0,383214.795548,3153725.71862,,Solidos
53172,CTRA SAN ANDRES-TAGANANA,2400.0,383149.636937,3153803.88012,,Solidos
10490,CALLE JOSE ANTONIO MARTIN BETHENCOUR,2400.0,383170.071904,3153913.9825,,Solidos
10714,PLAZA CONCEJAL ANTONIO COVA DOMINGUEZ,2400.0,383104.128512,3153913.94701,,Solidos
56584,CALLE DOCTOR RAFAEL FOLCH YOU,2400.0,383056.503417,3154041.47643,,Solidos
56584,CALLE DOCTOR RAFAEL FOLCH YOU,2400.0,383041.68672,3154135.13912,,Solidos
40643,CALLE PIMENTEL,2400.0,383606.050099,3154396.47039,,Solidos
40175,CALLE MARIA JIMENEZ,2400.0,380000.996992,3152372.84614,,Solidos
40175,CALLE MARIA JIMENEZ,2400.0,379979.522266,3152557.09758,,Solidos
40175,CALLE MARIA JIMENEZ,2400.0,379942.390743,3152675.1024,,Solidos
40175,CALLE MARIA JIMENEZ,2400.0,379937.992678,3152740.45933,,Solidos
40175,CALLE MARIA JIMENEZ,3200.0,379942.418902,3152813.18356,,Solidos
40063,CALLE EL BUFADERO,800.0,379731.204742,3153653.5175,,Solidos
40063,CALLE EL BUFADERO,2400.0,379888.743701,3153194.47334,,Solidos
40063,CALLE EL BUFADERO,2400.0,380010.327112,3153093.28208,,Solidos
40063,CALLE EL BUFADERO,2400.0,379975.134103,3152976.17898,,Solidos
40063,CALLE EL BUFADERO,2400.0,379994.489718,3152930.73948,,Solidos
10125,PASEO TOMAS DENIZ,2400.0,380004.555748,3152593.09716,,Solidos
10278,AVDA PLAYA LOS PESCADITOS,2400.0,380054.958998,3152620.41495,,Solidos
10278,AVDA PLAYA LOS PESCADITOS,2400.0,380052.265694,3152519.99321,,Solidos
10278,AVDA PLAYA LOS PESCADITOS,2400.0,380050.667934,3152470.37486,,Solidos
10278,AVDA PLAYA LOS PESCADITOS,2400.0,380042.646754,3152352.23888,,Solidos
57316,GTA DOMINGO CABRERA CRUZ,2400.0,386926.858613,3155852.64432,,Solidos
81895,CTRA IGUESTE DE SAN ANDRES,2400.0,386908.305944,3155979.53768,,Solidos
81895,CTRA IGUESTE DE SAN ANDRES,2400.0,386929.8819,3156146.92322,,Solidos
57711,PSAJE LOS BANQUITOS,2400.0,386919.25492,3156231.23181,,Solidos
81895,CTRA IGUESTE DE SAN ANDRES,2400.0,386873.77775,3156282.35391,,Solidos
81895,CTRA IGUESTE DE SAN ANDRES,2400.0,386789.640081,3156335.13839,,Solidos
81895,CTRA IGUESTE DE SAN ANDRES,2400.0,386863.458979,3156335.93214,,Solidos
81895,CTRA IGUESTE DE SAN ANDRES,2400.0,386940.849759,3156297.03832,,Solidos
81895,CTRA IGUESTE DE SAN ANDRES,2400.0,387007.524893,3156242.26946,,Solidos
81895,CTRA IGUESTE DE SAN ANDRES,2400.0,387059.515623,3156068.43786,,Solidos
10388,AVDA NUESTRA SEÑORA DEL CARMEN,3200.0,378753.369722,3152093.89847,,Solidos
10180,CALLE JOSE GARCIA GARCIA,3200.0,378717.643436,3151965.08555,,Solidos
10180,CALLE JOSE GARCIA GARCIA,2400.0,378635.945923,3152131.24314,,Solidos
13119,VIA DE SERVICIO PASO ALTO,2400.0,378556.929621,3151171.84325,,Solidos
10524,AVDA DE ANAGA,2400.0,378469.847253,3151076.92625,,Solidos
10244,AVDA LOS MAJUELOS,3200.0,371579.919564,3147039.01756,,Solidos
10570,AVDA PRINCIPAL AÑAZA,3200.0,372614.928094,3145231.2413,,Solidos
10388,AVDA NUESTRA SEÑORA DEL CARMEN,3200.0,378920.024216,3151821.37851,,Solidos
46407,CALLE RIO ORINOCO,3200.0,381038.954349,3152693.38237,,Solidos
10152,"CALLE CUEVA BERMEJA, IZQUIERDA",3200.0,380922.810964,3152672.36512,,Solidos
10152,"CALLE CUEVA BERMEJA, IZQUIERDA",2400.0,380945.733179,3152744.05965,,Solidos
82531,CTRA AUTOVIA SAN ANDRES,2400.0,379545.94814,3152084.20155,,Solidos
81895,CTRA IGUESTE DE SAN ANDRES,2400.0,383576.765663,3153887.82613,,Solidos
95261,PLAYA LAS TERESITAS,2400.0,383669.275835,3153983.15894,,Solidos
95261,PLAYA LAS TERESITAS,2400.0,383747.723347,3154082.74953,,Solidos
95261,PLAYA LAS TERESITAS,2400.0,383847.20688,3154173.23722,,Solidos
95261,PLAYA LAS TERESITAS,2400.0,383981.615483,3154253.67071,,Solidos
95261,PLAYA LAS TERESITAS,2400.0,384072.103165,3154285.94994,,Solidos
95261,PLAYA LAS TERESITAS,2400.0,384163.649182,3154315.05417,,Solidos
95261,PLAYA LAS TERESITAS,2400.0,384251.491025,3154340.98339,,Solidos
95261,PLAYA LAS TERESITAS,2400.0,384394.89548,3154367.44177,,Solidos
11020,"CALLE PIMENTEL, PROLONGACION",2400.0,383660.791976,3154426.59951,,Solidos
10025,AVDA FRANCISCO LA ROCHE,3200.0,377965.693032,3150436.09321,,Solidos
10025,AVDA FRANCISCO LA ROCHE,3200.0,377944.467213,3150449.02298,,Solidos
10025,AVDA FRANCISCO LA ROCHE,3200.0,377908.973819,3150205.13683,,Solidos
10025,AVDA FRANCISCO LA ROCHE,3200.0,377882.562782,3150023.48937,,Solidos
10025,AVDA FRANCISCO LA ROCHE,3200.0,377863.216447,3149886.00747,,Solidos
10041,CALLE LA MARINA,3200.0,377846.207145,3149858.00148,,Solidos
10041,CALLE LA MARINA,3200.0,377851.790803,3149926.36983,,Solidos
10041,CALLE LA MARINA,3200.0,377853.536431,3149954.29988,,Solidos
10041,CALLE LA MARINA,3200.0,377867.766039,3150039.75346,,Solidos
10041,CALLE LA MARINA,3200.0,377877.975223,3150107.91514,,Solidos
10041,CALLE LA MARINA,3200.0,377866.047808,3150249.80966,,Solidos
10385,GTA ARQUITECTO MARRERO REGALADO,3200.0,377875.356781,3150355.35792,,Solidos
10331,CALLE SAN ISIDRO,3200.0,377750.38938,3150505.29328,,Solidos
10331,CALLE SAN ISIDRO,3200.0,377778.474426,3150488.89846,,Solidos
10331,CALLE SAN ISIDRO,3200.0,377827.35201,3150453.9859,,Solidos
10114,CALLE LA ROSA,3200.0,377862.700978,3150419.07334,,Solidos
10095,CALLE MENDEZ NUÑEZ,3200.0,377718.686666,3150501.99067,,Solidos
10114,CALLE LA ROSA,3200.0,377830.843267,3150354.92151,,Solidos
10114,CALLE LA ROSA,3200.0,377805.095253,3150302.98908,,Solidos
10114,CALLE LA ROSA,3200.0,377792.875857,3150279.8595,,Solidos
10114,CALLE LA ROSA,3200.0,377687.112973,3150071.81473,,Solidos
10114,CALLE LA ROSA,3200.0,377655.844057,3150004.05028,,Solidos
10114,CALLE LA ROSA,3200.0,377630.177045,3149955.89126,,Solidos
10095,CALLE MENDEZ NUÑEZ,3200.0,377655.844057,3150424.74663,,Solidos
10095,CALLE MENDEZ NUÑEZ,3200.0,377627.477601,3150390.70688,,Solidos
10095,CALLE MENDEZ NUÑEZ,3200.0,377600.856774,3150359.28558,,Solidos
10095,CALLE MENDEZ NUÑEZ,3200.0,377543.151384,3150287.35436,,Solidos
10095,CALLE MENDEZ NUÑEZ,3200.0,377501.792384,3150243.63772,,Solidos
57823,PLAZA SAN ANTONIO DE TEXAS,3200.0,377460.551273,3150192.79436,,Solidos
10095,CALLE MENDEZ NUÑEZ,3200.0,377339.223925,3150048.85264,,Solidos
11117,CALLE NUMANCIA,800.0,377185.078058,3150033.29765,,Solidos
11117,CALLE NUMANCIA,800.0,377159.597625,3150063.82746,,Solidos
11117,CALLE NUMANCIA,800.0,377096.637986,3150141.82729,,Solidos
30061,CALLE JESUS Y MARIA,3200.0,376985.522895,3150048.56379,,Solidos
10095,CALLE MENDEZ NUÑEZ,3200.0,377153.103185,3149828.17825,,Solidos
10095,CALLE MENDEZ NUÑEZ,3200.0,377116.881404,3149785.84677,,Solidos
10095,CALLE MENDEZ NUÑEZ,3200.0,377085.023692,3149747.00655,,Solidos
30126,CALLE JUAN PABLO II,3200.0,376903.760976,3149706.35533,,Solidos
30126,CALLE JUAN PABLO II,3200.0,376806.920801,3149719.40851,,Solidos
30014,CALLE ALVAREZ DE LUGO,3200.0,376839.326548,3149667.58047,,Solidos
30014,CALLE ALVAREZ DE LUGO,800.0,376833.33388,3149627.73633,,Solidos
30014,CALLE ALVAREZ DE LUGO,3200.0,376851.982351,3149735.22356,,Solidos
30014,CALLE ALVAREZ DE LUGO,3200.0,376863.801201,3149809.95454,,Solidos
30084,CALLE PEREZ DE ROZAS,3200.0,376981.46957,3149782.81619,,Solidos
30084,CALLE PEREZ DE ROZAS,3200.0,376899.95347,3149794.62971,,Solidos
30084,CALLE PEREZ DE ROZAS,3200.0,376791.758184,3149810.72197,,Solidos
30092,AVDA VEINTICINCO DE JULIO,3200.0,377047.056283,3149781.0463,,Solidos
11141,CALLE ROBAYNA,3200.0,377034.40048,3149822.94137,,Solidos
30092,AVDA VEINTICINCO DE JULIO,3200.0,377039.850325,3149847.43312,,Solidos
30092,AVDA VEINTICINCO DE JULIO,3200.0,377043.896055,3149895.36617,,Solidos
30103,PLAZA VEINTICINCO DE JULIO,2400.0,377032.218445,3149961.28239,,Solidos
11141,CALLE ROBAYNA,3200.0,376949.73752,3149899.749,,Solidos
30037,CALLE COSTA Y GRIJALBA,3200.0,376954.953263,3149947.252,,Solidos
30037,CALLE COSTA Y GRIJALBA,3200.0,376921.948771,3149942.67501,,Solidos
11141,CALLE ROBAYNA,3200.0,376889.076947,3149959.97317,,Solidos
30014,CALLE ALVAREZ DE LUGO,3200.0,376888.073404,3149924.75061,,Solidos
30014,CALLE ALVAREZ DE LUGO,2400.0,376874.675515,3149856.36976,,Solidos
30037,CALLE COSTA Y GRIJALBA,3200.0,376815.324162,3149923.75139,,Solidos
10973,CALLE ALFARO,3200.0,377160.085698,3149525.31179,,Solidos
10973,CALLE ALFARO,3200.0,377141.279101,3149475.91561,,Solidos
11044,CALLE RAMON Y CAJAL,3200.0,377026.108747,3149462.90559,,Solidos
11044,CALLE RAMON Y CAJAL,3200.0,377070.185854,3149453.30463,,Solidos
11044,CALLE RAMON Y CAJAL,3200.0,377103.789194,3149444.57649,,Solidos
11005,CALLE GALCERAN,3200.0,377011.707315,3149423.19255,,Solidos
11044,CALLE RAMON Y CAJAL,3200.0,376955.077736,3149473.65764,,Solidos
11044,CALLE RAMON Y CAJAL,3200.0,376896.495866,3149478.61624,,Solidos
11044,CALLE RAMON Y CAJAL,3200.0,376864.201747,3149483.41672,,Solidos
11044,CALLE RAMON Y CAJAL,3200.0,376836.470919,3149486.5111,,Solidos
11044,CALLE RAMON Y CAJAL,3200.0,376796.558661,3149490.39923,,Solidos
11044,CALLE RAMON Y CAJAL,3200.0,376688.042059,3149502.20962,,Solidos
11044,CALLE RAMON Y CAJAL,3200.0,376519.783858,3149519.88938,,Solidos
10613,AVDA BRAVO MURILLO,3200.0,377855.236736,3149423.80603,,Solidos
10806,AVDA MARITIMA,3200.0,377801.16759,3149175.74978,,Solidos
10613,AVDA BRAVO MURILLO,3200.0,377647.552324,3149061.41114,,Solidos
10613,AVDA BRAVO MURILLO,3200.0,377589.534461,3149029.93504,,Solidos
20631,AVDA JOSE MANUEL GUIMERA,3200.0,377560.485029,3148867.24486,,Solidos
10071,CALLE VICTOR ZURITA SOLER,3200.0,377551.542782,3148810.04071,,Solidos
54844,CALLE PEDRO PEREZ DIAZ,3200.0,377717.377445,3150550.43185,,Solidos
81914,CALLE ALEJANDRO CIORANESCU,3200.0,377724.796364,3150588.39926,,Solidos
10532,CALLE CARLOS J.R. HAMILTON,3200.0,377892.376654,3150657.78797,,Solidos
10532,CALLE CARLOS J.R. HAMILTON,3200.0,377960.014102,3150683.75759,,Solidos
10532,CALLE CARLOS J.R. HAMILTON,3200.0,377962.287696,3150684.4088,,Solidos
10547,PZTA DOCTOR PABLOS ABRIL,3200.0,378019.027409,3150669.78012,,Solidos
10025,AVDA FRANCISCO LA ROCHE,3200.0,378125.104874,3150719.80199,,Solidos
10532,CALLE CARLOS J.R. HAMILTON,3200.0,378060.393352,3150766.45332,,Solidos
10025,AVDA FRANCISCO LA ROCHE,3200.0,378209.594071,3150790.55278,,Solidos
10025,AVDA FRANCISCO LA ROCHE,3200.0,378285.579367,3150856.35316,,Solidos
10555,CALLE ELIAS RAMOS GONZALEZ,3200.0,378224.953,3150868.142,,Solidos
10555,CALLE ELIAS RAMOS GONZALEZ,3200.0,378104.47046,3150889.08369,,Solidos
10555,CALLE ELIAS RAMOS GONZALEZ,3200.0,378070.86712,3150888.64728,,Solidos
44776,AVDA PROFESOR PERAZA DE AYALA,3200.0,378016.752651,3150865.51771,,Solidos
44776,AVDA PROFESOR PERAZA DE AYALA,3200.0,378032.026896,3150937.52486,,Solidos
44776,AVDA PROFESOR PERAZA DE AYALA,3200.0,378051.228805,3151011.71405,,Solidos
57622,CALLE GALDAR,3200.0,378091.814656,3151117.32455,,Solidos
10532,CALLE CARLOS J.R. HAMILTON,3200.0,378142.001462,3150944.50737,,Solidos
10532,CALLE CARLOS J.R. HAMILTON,3200.0,378142.437869,3150981.60197,,Solidos
10532,CALLE CARLOS J.R. HAMILTON,3200.0,378142.437869,3151039.2077,,Solidos
57622,CALLE GALDAR,3200.0,378195.439209,3151112.84345,,Solidos
44753,CALLE JOSE DE ZARATE Y PENICHET,3200.0,378274.232785,3151040.51692,,Solidos
44753,CALLE JOSE DE ZARATE Y PENICHET,3200.0,378286.015774,3150950.18067,,Solidos
44776,AVDA PROFESOR PERAZA DE AYALA,3200.0,377992.313859,3150838.02407,,Solidos
44776,AVDA PROFESOR PERAZA DE AYALA,3200.0,377918.997482,3150805.72995,,Solidos
44776,AVDA PROFESOR PERAZA DE AYALA,3200.0,377890.631026,3150806.60276,,Solidos
44776,AVDA PROFESOR PERAZA DE AYALA,3200.0,377849.172361,3150817.07653,,Solidos
44776,AVDA PROFESOR PERAZA DE AYALA,3200.0,377807.713695,3150848.06143,,Solidos
44776,AVDA PROFESOR PERAZA DE AYALA,3200.0,377790.257415,3150876.86429,,Solidos
44776,AVDA PROFESOR PERAZA DE AYALA,3200.0,377773.673949,3150907.84919,,Solidos
10400,CALLE FERNANDO H. GUZMAN,3200.0,377875.793188,3150859.40801,,Solidos
10400,CALLE FERNANDO H. GUZMAN,3200.0,377991.004638,3151011.71405,,Solidos
10206,CALLE DOCTOR FRANCISCO TRUJILLO CASTRO,3200.0,378041.85549,3151220.4641,,Solidos
10206,CALLE DOCTOR FRANCISCO TRUJILLO CASTRO,3200.0,377992.128995,3151297.41055,,Solidos
44753,CALLE JOSE DE ZARATE Y PENICHET,3200.0,378074.358376,3151302.36112,,Solidos
44753,CALLE JOSE DE ZARATE Y PENICHET,3200.0,378148.983974,3151217.26175,,Solidos
10563,AVDA JOSE MARTI,3200.0,378351.913232,3150981.16556,,Solidos
10563,AVDA JOSE MARTI,3200.0,378318.309893,3151065.39212,,Solidos
40933,CTRA TAHODIO,3200.0,378010.206546,3151466.45015,,Solidos
20886,CALLE MEJIAS,2400.0,377635.500758,3149156.1695,,Solidos
20623,CALLE JOSE HERNANDEZ ALFONSO,2400.0,377322.76263,3148997.41918,,Solidos
20623,CALLE JOSE HERNANDEZ ALFONSO,3200.0,377294.522933,3148922.87933,,Solidos
20623,CALLE JOSE HERNANDEZ ALFONSO,2400.0,377266.670851,3148842.9022,,Solidos
20596,AVDA BUENOS AIRES,3200.0,377101.196758,3148892.89159,,Solidos
20596,AVDA BUENOS AIRES,3200.0,377074.306086,3148888.48341,,Solidos
20573,GTA PEDRO DE MENDOZA,3200.0,376960.060925,3148868.99815,,Solidos
20573,GTA PEDRO DE MENDOZA,3200.0,376921.148913,3148863.27368,,Solidos
20445,CALLE CALDERON DE LA BARCA,3200.0,376793.065733,3148832.31885,,Solidos
20476,PQUE DON QUIJOTE,2400.0,376749.144812,3148927.56904,,Solidos
20492,CALLE GONGORA,2400.0,376733.798947,3148995.30251,,Solidos
20492,CALLE GONGORA,3200.0,376715.807245,3149097.96105,,Solidos
20526,CALLE GARCILASO DE LA VEGA,2400.0,376853.920022,3148885.23562,,Solidos
20526,CALLE GARCILASO DE LA VEGA,2400.0,376841.749164,3148941.3274,,Solidos
20526,CALLE GARCILASO DE LA VEGA,2400.0,376829.049139,3148987.89416,,Solidos
20526,CALLE GARCILASO DE LA VEGA,2400.0,376803.11992,3149104.84023,,Solidos
20534,CALLE LOPE DE VEGA,2400.0,376859.211699,3149138.17779,,Solidos
20534,CALLE LOPE DE VEGA,2400.0,376955.520226,3149161.46117,,Solidos
20364,CALLE JUAN SEBASTIAN ELCANO,3200.0,376665.53631,3148801.09795,,Solidos
20414,CALLE NUÑEZ DE BALBOA,2400.0,376692.523865,3148728.0728,,Solidos
20116,AVDA TRES DE MAYO,3200.0,376907.89513,3148696.85191,,Solidos
20341,AVDA DEL CARMEN,3200.0,376585.631983,3148651.87265,,Solidos
20116,AVDA TRES DE MAYO,3200.0,376993.620302,3148719.60612,,Solidos
20116,AVDA TRES DE MAYO,3200.0,377030.205933,3148706.2012,,Solidos
20035,CALLE AUREA DIAZ FLORES,3200.0,376910.011801,3148566.54436,,Solidos
10578,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ,3200.0,376872.573184,3148472.48479,,Solidos
10578,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ,3200.0,376836.589779,3148389.27317,,Solidos
11119,CALLE UNION ARTISTICA EL CABO,2400.0,376901.412826,3148387.28879,,Solidos
11119,CALLE UNION ARTISTICA EL CABO,2400.0,376943.489936,3148376.74336,,Solidos
11097,CALLE PEDRO MODESTO CAMPOS,3200.0,376966.828565,3148442.0524,,Solidos
11097,CALLE PEDRO MODESTO CAMPOS,2400.0,376978.142146,3148497.75255,,Solidos
11074,CALLE CELIA CRUZ,2400.0,377145.584946,3148392.34795,,Solidos
11074,CALLE CELIA CRUZ,2400.0,377165.99669,3148442.18994,,Solidos
11074,CALLE CELIA CRUZ,2400.0,377110.30133,3148313.33864,,Solidos
11086,CALLE LOS LLANOS SEIS,2400.0,377015.816608,3148282.7023,,Solidos
10578,CALLE ALCALDE JOSE EMILIO GARCIA GOMEZ,2400.0,376706.282226,3148063.17355,,Solidos
20027,CALLE ALVARO RODRIGUEZ LOPEZ,3200.0,376869.927346,3148583.74231,,Solidos
20027,CALLE ALVARO RODRIGUEZ LOPEZ,3200.0,376798.225118,3148566.27977,,Solidos
20116,AVDA TRES DE MAYO,3200.0,376478.078642,3148563.89852,,Solidos
20065,CALLE FOMENTO,3200.0,377287.717637,3148613.08994,,Solidos
20302,CALLE TOME CANO,3200.0,376452.149424,3148666.29247,,Solidos
20364,CALLE JUAN SEBASTIAN ELCANO,3200.0,376462.20361,3148747.65201,,Solidos
20364,CALLE JUAN SEBASTIAN ELCANO,2400.0,376491.969295,3148755.72182,,Solidos
20364,CALLE JUAN SEBASTIAN ELCANO,3200.0,376528.349577,3148764.98225,,Solidos
20267,CALLE FRAGATA DANMARK,2400.0,376400.687862,3148708.75818,,Solidos
20267,CALLE FRAGATA DANMARK,3200.0,376359.015903,3148671.71644,,Solidos
20236,AVDA BENITO PEREZ ARMAS,3200.0,376332.557517,3148616.15383,,Solidos
20267,CALLE FRAGATA DANMARK,3200.0,376370.922177,3148701.48213,,Solidos
20302,CALLE TOME CANO,3200.0,376412.594136,3148770.27393,,Solidos
10271,PLAZA LOS SABANDEÑOS,3200.0,376391.807812,3148839.83783,,Solidos
20975,CALLE HELIODORO RODRIGUEZ LOPEZ,3200.0,376407.302459,3148839.06574,,Solidos
10271,PLAZA LOS SABANDEÑOS,3200.0,376407.434751,3148927.17216,,Solidos
10271,PLAZA LOS SABANDEÑOS,3200.0,376423.165088,3148998.76794,,Solidos
20967,CALLE GILBERTO CAYOL LOPEZ,2400.0,376392.750346,3149034.19634,,Solidos
20967,CALLE GILBERTO CAYOL LOPEZ,2400.0,376331.234598,3149051.39429,,Solidos
20975,CALLE HELIODORO RODRIGUEZ LOPEZ,3200.0,376454.927554,3149062.77139,,Solidos
